name,storechain,place_id,formatted_address,city,admin_area,uf,country,cep,lat,lng,categories,types,rating,source,metadata,POI,Estado,Latitude,Longitude,Radius Distance
,,,"Avenida Sampaio Vidal, 536, Marília - SP, 17500-020, Brasil",Marília,,SP,,17500-020,-22.21809,-49.9485,,,,,,Bancos,SP,-22.2180672,-49.9484434,0.3
,,,"Avenida Leopoldino de Oliveira, 3265, Uberaba - MG, 38010-000, Brasil",Uberaba,,MG,,38010-000,-19.75026,-47.93321,,,,,,Bancos,Demais Praças,-19.7503378,-47.9332499,0.3
,,,"Rua Floriano Peixoto, 651, Abaeté - MG, 35620-000, Brasil",Abaeté,,MG,,35620-000,-19.15396,-45.4524,,,,,,Bancos,Demais Praças,-19.153931,-45.452304,0.3
,,,"Clínica Femina, Rua Doutor João Colin, Centro, Joinville - SC, 89201-299, Brasil",Joinville,,SC,,89201-299,-26.29977,-48.84795,,,,,,Bancos,Demais Praças,-26.2997504,-48.84803309999999,0.3
,,,"Avenida Paulista, 687, Jardim Paulista, São Paulo - SP, 01310-100, Brasil",São Paulo,,SP,,01310-100,-23.56714,-46.65002,,,,,,Bancos,SP,-23.5672775,-46.650124,0.3
,,,"Avenida Francisco Glicério, 826, Centro, Campinas - SP, 13012-100, Brasil",Campinas,,SP,,13012-100,-22.90718,-47.0584,,,,,,Bancos,SP,-22.9071445,-47.0583975,0.3
,,,"Avenida Rio Branco, 70, Centro, Rio de Janeiro - RJ, 20040-070, Brasil",Rio de Janeiro,,RJ,,20040-070,-22.90184,-43.17904,,,,,,Bancos,Demais Praças,-22.9018555,-43.1791042,0.3
,,,"Rua Voluntários da Pátria, 198, Botafogo, Rio de Janeiro - RJ, 22270-000, Brasil",Rio de Janeiro,,RJ,,22270-000,-22.95278,-43.18853,,,,,,Bancos,Demais Praças,-22.9527988,-43.1884987,0.3
,,,"Avenida Sumaré, 1130, Perdizes, São Paulo - SP, 05016-110, Brasil",São Paulo,,SP,,05016-110,-23.53904,-46.67532,,,,,,Bancos,SP,-23.5390288,-46.6753221,0.3
,,,"Centro Odontológico Agami, Rua Treze de Maio, Bela Vista, São Paulo - SP, 04849-529, Brasil",São Paulo,,SP,,04849-529,-23.5708,-46.64422,,,,,,Bancos,SP,-23.5706753,-46.6443046,0.3
,,,"Rua Augusta, 1611, Consolação, São Paulo - SP, 01304-001, Brasil",São Paulo,,SP,,01304-001,-23.55748,-46.65942,,,,,,Bancos,SP,-23.5574803,-46.6594035,0.3
,,,"Alameda Gabriel Monteiro da Silva, 1236, Pinheiros, São Paulo - SP, 05477-000, Brasil",São Paulo,,SP,,05477-000,-23.57021,-46.6804,,,,,,Bancos,SP,-23.570188,-46.6805315,0.3
,,,"Rua Baraldi, 1070, Centro, São Caetano do Sul - SP, 09510-010, Brasil",São Caetano do Sul,,SP,,09510-010,-23.61391,-46.57056,,,,,,Bancos,SP,-23.6140517,-46.5705521,0.3
,,,"Avenida Afonso Pena, 4123, Serra, Belo Horizonte - MG, 30130-009, Brasil",Belo Horizonte,,MG,,30130-009,-19.9462,-43.92152,,,,,,Bancos,Demais Praças,-19.9462577,-43.9215348,0.3
,,,"Avenida das Américas, 3333, Barra da Tijuca, Rio de Janeiro - RJ, 22631-003, Brasil",Rio de Janeiro,,RJ,,22631-003,-23.00091,-43.34785,,,,,,Bancos,Demais Praças,-23.0009209,-43.3478293,0.3
,,,"Avenida República do Líbano, 1860, Oeste, Goiânia - GO, 74125-125, Brasil",Goiânia,,GO,,74125-125,-16.68235,-49.26641,,,,,,Bancos,Demais Praças,-16.6822977,-49.2665332,0.3
,,,"Avenida Antônio de Almeida Leite, 1064, Jardim Paulista, Ourinhos - SP, 19907-000, Brasil",Ourinhos,,SP,,19907-000,-22.97865,-49.88093,,,,,,Bancos,SP,-22.9786553,-49.8808683,0.3
,,,"Avenida Professor Celso Ferreira da Silva, 190, Jardim Europa III, Avaré - SP, 18707-150, Brasil",Avaré,,SP,,18707-150,-23.0888,-48.92333,,,,,,Bancos,SP,-23.0887809,-48.9231814,0.3
,,,"Shell SELECT, Rua Gustavo Maciel, 25-85, Vila Samaritana, Bauru - SP, 17012-110, Brasil",Bauru,,SP,,17012-110,-22.3329,-49.06786,,,,,,Bancos,SP,-22.3328863,-49.0678107,0.3
,,,"Rua Virgílio Malta, 22-16, Jardim Estoril, Bauru - SP, 17016-080, Brasil",Bauru,,SP,,17016-080,-22.3383,-49.0709,,,,,,Bancos,SP,-22.3382446,-49.0708967,0.3
,,,"Avenida Getúlio Vargas, 6, Vila Mariana, Bauru - SP, 17017-000, Brasil",Bauru,,SP,,17017-000,-22.34031,-49.06282,,,,,,Bancos,SP,-22.3402255,-49.0627547,0.3
,,,"Rua José Vieira da Cunha e Silva, 260, Centro, Assis - SP, 19800-140, Brasil",Assis,,SP,,19800-140,-22.66209,-50.41649,,,,,,Bancos,SP,-22.6620547,-50.4164239,0.3
,,,"Rua Lourenço Prado, 206, Centro, Jaú - SP, 17201-000, Brasil",Jaú,,SP,,17201-000,-22.29657,-48.5564,,,,,,Bancos,SP,-22.2965204,-48.5562074,0.3
,,,"Rua José Benedito Nogueira, 9, Jardim Tropical, Botucatu - SP, 18607-289, Brasil",Botucatu,,SP,,18607-289,-22.88934,-48.4631,,,,,,Bancos,SP,-22.8891726,-48.463161,0.3
,,,"Rua José Cimino, 42, Marília - SP, 17507-102, Brasil",Marília,,SP,,17507-102,-22.19463,-49.9625,,,,,,Bancos,SP,-22.194522,-49.96250509999999,0.3
,,,"Astron Hotel Bauru, Rua Luso-Brasileira, 44, Jardim Estoril IV, Bauru - SP, 17016-190, Brasil",Bauru,,SP,,17016-190,-22.33927,-49.06677,,,,,,Bancos,SP,-22.3391337,-49.0667799,0.3
,,,"Rua Treze de Maio, 797, Centro, Piracicaba - SP, 13400-300, Brasil",Piracicaba,,SP,,13400-300,-22.72273,-47.64723,,,,,,Bancos,SP,-22.7227743,-47.6471701,0.3
,,,"Rua Álvares Cabral, 421, Marília - SP, 17501-100, Brasil",Marília,,SP,,17501-100,-22.22032,-49.94372,,,,,,Bancos,SP,-22.2201925,-49.9437918,0.3
,,,"Travessa Portugal, 164, Cidade Jardim, Piracicaba - SP, 13416-470, Brasil",Piracicaba,,SP,,13416-470,-22.71873,-47.64586,,,,,,Bancos,SP,-22.7187745,-47.6457643,0.3
,,,"Avenida Professora Izoraida M. Peres, 256, Parque Campolim, Sorocaba - SP, 18048-110, Brasil",Sorocaba,,SP,,18048-110,-23.53221,-47.46557,,,,,,Bancos,SP,-23.5322798,-47.4658189,0.3
,,,"Avenida São Carlos, 1069, Centro, São Carlos - SP, 13560-010, Brasil",São Carlos,,SP,,13560-010,-22.02402,-47.89072,,,,,,Bancos,SP,-22.0240047,-47.8907667,0.3
,,,"Rua Visconde do Rio Branco, 1488, Centro, Curitiba - PR, 80420-210, Brasil",Curitiba,,PR,,80420-210,-25.43463,-49.27868,,,,,,Bancos,Demais Praças,-25.434749,-49.2787093,0.3
,,,"Avenida dos Estudantes, 361, Lençóis Paulista - SP, 18682-170, Brasil",Lençóis Paulista,,SP,,18682-170,-22.60826,-48.80474,,,,,,Bancos,SP,-22.6082545,-48.8047225,0.3
,,,"Rua Fulvio Salvador Pagani, Campinas - SP, 13080-657, Brasil",Campinas,,SP,,13080-657,-22.84948,-47.08325,,,,,,Bancos,SP,-22.8496079,-47.083491,0.3
,,,"Avenida Barão de Itapura, 3223, Jardim Nossa Senhora Auxiliadora, Campinas - SP, 13076-269, Brasil",Campinas,,SP,,13076-269,-22.87902,-47.05383,,,,,,Bancos,SP,-22.8788999,-47.0539908,0.3
,,,"Ruff Distribuidora de Combustíveis, Loteamento Residencial Vila Bella, Campinas - SP, 13087-725, Brasil",Campinas,,SP,,13087-725,-22.85682,-47.0554,,,,,,Bancos,SP,-22.8569037,-47.055223,0.3
,,,"Avenida Francisco Glicério, 1101, Centro, Campinas - SP, 13012-000, Brasil",Campinas,,SP,,13012-000,-22.90501,-47.0598,,,,,,Bancos,SP,-22.9050115,-47.0597844,0.3
,,,"Rua Francisco Leite, 290, Centro, Araras - SP, 13600-180, Brasil",Araras,,SP,,13600-180,-22.3564,-47.38938,,,,,,Bancos,SP,-22.3563686,-47.38939020000001,0.3
,,,"Rua Onze de Agosto, 139, Tietê - SP, 18530-000, Brasil",Tietê,,SP,,18530-000,-23.108,-47.71311,,,,,,Bancos,SP,-23.1080375,-47.7130527,0.3
,,,"Rua Visconde do Rio Branco, 550, Cidade Alta, Piracicaba - SP, 13419-115, Brasil",Piracicaba,,SP,,13419-115,-22.72607,-47.63845,,,,,,Bancos,SP,-22.7260366,-47.63842289999999,0.3
,,,"Rua Doutor César Paranhos de Godoy, Jardim Chapadão, Campinas - SP, 13070-075, Brasil",Campinas,,SP,,13070-075,-22.89332,-47.08793,,,,,,Bancos,SP,-22.8933395,-47.0884522,0.3
,,,"Rua Engenheiro Carlos Stevenson, 421, Nova Campinas, Campinas - SP, 13092-170, Brasil",Campinas,,SP,,13092-170,-22.90186,-47.04514,,,,,,Bancos,SP,-22.9016166,-47.0451747,0.3
,,,"Rua Visconde do Rio Branco, 380, Centro, Araras - SP, 13600-140, Brasil",Araras,,SP,,13600-140,-22.3542,-47.38388,,,,,,Bancos,SP,-22.3542414,-47.383835,0.3
,,,"Rua Pres. Humberto de A. Castelo Branco, 382, Jardim Mercedes, Limeira - SP, 13480-230, Brasil",Limeira,,SP,,13480-230,-22.56915,-47.40308,,,,,,Bancos,SP,-22.5689949,-47.4031545,0.3
,,,"Avenida Mogi Mirim, 1249, Mogi Guaçu - SP, 13844-110, Brasil",Mogi Guaçu,,SP,,13844-110,-22.38511,-46.94301,,,,,,Bancos,SP,-22.3851901,-46.9430209,0.3
,,,"Avenida Presidente Vargas, 3235, Indaiatuba - SP, 13338-705, Brasil",Indaiatuba,,SP,,13338-705,-23.08532,-47.18438,,,,,,Bancos,SP,-23.0847649,-47.1841655,0.3
,,,"Rua Chico Pinto, 712, Centro, Araras - SP, 13600-061, Brasil",Araras,,SP,,13600-061,-22.35594,-47.38968,,,,,,Bancos,SP,-22.3559385,-47.3897134,0.3
,,,"Praça Capital, Campinas - SP, Brasil",Campinas,,SP,,,-22.8475,-47.08578,,,,,,Bancos,SP,-22.8474826,-47.085793,0.3
,,,"Khouri, Pereira Sociedade de Advogados, Avenida Cassiano Ricardo, 601, Parque Residencial Aquarius, São José dos Campos - SP, 12240-540, Brasil",São José dos Campos,,SP,,12240-540,-23.21995,-45.91057,,,,,,Bancos,SP,-23.2199618,-45.91059689999999,0.3
,,,"Rua República do Iraque, 80, Jardim Oswaldo Cruz, São José dos Campos - SP, 12216-540, Brasil",São José dos Campos,,SP,,12216-540,-23.19972,-45.88356,,,,,,Bancos,SP,-23.1999071,-45.8834485,0.3
,,,"Avenida Perseu, 161, Jardim Satélite, São José dos Campos - SP, 12230-470, Brasil",São José dos Campos,,SP,,12230-470,-23.22381,-45.88897,,,,,,Bancos,SP,-23.2237847,-45.8890144,0.3
,,,"RN Clínica, Rua Carlos Maria Auricchio, 70, Royal Park, São José dos Campos - SP, 12246-876, Brasil",São José dos Campos,,SP,,12246-876,-23.22465,-45.91019,,,,,,Bancos,SP,-23.2246649,-45.910188,0.3
,,,"Olivetti & Silva, Avenida Cassiano Ricardo, 319, Parque Residencial Aquarius, São José dos Campos - SP, 12240-540, Brasil",São José dos Campos,,SP,,12240-540,-23.21407,-45.90927,,,,,,Bancos,SP,-23.2138469,-45.9093664,0.3
,,,"Avenida das Linhas, 306, Jacareí - SP, 12301-150, Brasil",Jacareí,,SP,,12301-150,-23.26559,-45.93843,,,,,,Bancos,SP,-23.2656619,-45.9383422,0.3
,,,"Avenida Cassiano Ricardo, 401, Parque Residencial Aquarius, São José dos Campos - SP, 12246-870, Brasil",São José dos Campos,,SP,,12246-870,-23.21568,-45.90949,,,,,,Bancos,SP,-23.2157293,-45.9095397,0.3
,,,"Rua Princesa Isabel de Bragança, 235, Mogi das Cruzes - SP, 08710-460, Brasil",Mogi das Cruzes,,SP,,08710-460,-23.52359,-46.19653,,,,,,Bancos,SP,-23.5235148,-46.1963753,0.3
,,,"Espaço Engenheiro Riugi Kojima, Avenida Cassiano Ricardo, Jardim Cassiano Ricardo, São José dos Campos - SP, 12240-540, Brasil",São José dos Campos,,SP,,12240-540,-23.22133,-45.91095,,,,,,Bancos,SP,-23.221346,-45.910705,0.3
,,,"Rua Guaiaó, 560, Aparecida, Santos - SP, 11035-260, Brasil",Santos,,SP,,11035-260,-23.9786,-46.3089,,,,,,Bancos,SP,-23.9787216,-46.309005,0.3
,,,"Rua Vereador Henrique Soler, 73, Ponta da Praia, Santos - SP, 11030-010, Brasil",Santos,,SP,,11030-010,-23.98095,-46.2989,,,,,,Bancos,SP,-23.9809304,-46.2988577,0.3
,,,"Rua Olímpia, 375, Vila Camilópolis, Santo André - SP, 09230-500, Brasil",Santo André,,SP,,09230-500,-23.62089,-46.52813,,,,,,Bancos,SP,-23.6209359,-46.5280537,0.3
,,,"Avenida Paulista, 1450, Bela Vista, São Paulo - SP, 01311-200, Brasil",São Paulo,,SP,,01311-200,-23.56215,-46.65502,,,,,,Bancos,SP,-23.562184,-46.6550358,0.3
,,,"Rua Azevedo Soares, 2046, Tatuapé, São Paulo - SP, 03322-002, Brasil",São Paulo,,SP,,03322-002,-23.54723,-46.55702,,,,,,Bancos,SP,-23.5472722,-46.5569987,0.3
,,,"Denardi Advogados, Jardim Paulista, São Paulo - SP, 01419-001, Brasil",São Paulo,,SP,,01419-001,-23.56681,-46.65254,,,,,,Bancos,SP,-23.5667203,-46.6524286,0.3
,,,"Alameda Santos, 466, Vila Mariana, São Paulo - SP, 01418-000, Brasil",São Paulo,,SP,,01418-000,-23.56947,-46.64865,,,,,,Bancos,SP,-23.5692422,-46.6486111,0.3
,,,"Rua Aurora Sathler Rosa, 350, Palhano, Londrina - PR, 86050-430, Brasil",Londrina,,PR,,86050-430,-23.33012,-51.17838,,,,,,Bancos,Demais Praças,-23.3301665,-51.178355,0.3
,,,"Rua José Maria da Silva Paranhos, 446, Presidente, Londrina - PR, 86061-270, Brasil",Londrina,,PR,,86061-270,-23.31712,-51.17976,,,,,,Bancos,Demais Praças,-23.3171341,-51.1798297,0.3
,,,"Avenida Coronel Diógenes de Castro Ribeiro, Jaraguá - GO, 76330-000, Brasil",Jaraguá,,GO,,76330-000,-15.75902,-49.3138,,,,,,Clubes,Demais Praças,-15.759032,-49.313784,0.3
,,,"Rua Anfilóquio Nunes Pires, 5300, Bela Vista, Gaspar - SC, 89111-090, Brasil",Gaspar,,SC,,89111-090,-26.89986,-49.01105,,,,,,Clubes,Demais Praças,-26.8997375,-49.0110756,0.3
,,,"Rua Iguaçu, Coronel Vivida - PR, 85550-000, Brasil",Coronel Vivida,,PR,,85550-000,-25.97982,-52.56782,,,,,,Clubes,Demais Praças,-25.979821,-52.5678016,0.3
,,,"Avenida Engenheiro Miguel Gemma, 838, Mogi das Cruzes - SP, 08780-680, Brasil",Mogi das Cruzes,,SP,,08780-680,-23.5165,-46.17034,,,,,,Clubes,SP,-23.51643,-46.170281,0.3
,,,"Avenida Rio Branco, 2182, Dom Pedrito - RS, 96450-000, Brasil",Dom Pedrito,,RS,,96450-000,-30.9863,-54.66435,,,,,,Clubes,Demais Praças,-30.98612462,-54.66432301,0.3
,,,"Rua Nove, Cezarina - GO, 76195-000, Brasil",Cezarina,,GO,,76195-000,-16.97229,-49.7763,,,,,,Clubes,Demais Praças,-16.9722816,-49.7762669,0.3
,,,"Prefeitura de Valinhos, Rua Antônio Carlos, 301, Centro, Valinhos - SP, 13270-005, Brasil",Valinhos,,SP,,13270-005,-22.97126,-46.99382,,,,,,Clubes,SP,-22.9713942,-46.9941723,0.3
,,,"Pires do Rio, GO, Brasil",Pires do Rio,,GO,,75200-000,-17.30426,-48.28208,,,,,,Clubes,Demais Praças,-17.23112083,-48.25886586,0.3
,,,"Algodão Doce, Avenida Barão do Rio Branco, 351, Santa Rita do Sapucaí - MG, 37536-042, Brasil",Santa Rita do Sapucaí,,MG,,37536-042,-22.2521,-45.7035,,,,,,Clubes,Demais Praças,-22.2522523,-45.7035974,0.3
,,,"Rua Hélio Gomes, 45, São Cristóvão, Teófilo Otoni - MG, 39804-542, Brasil",Teófilo Otoni,,MG,,39804-542,-17.84073,-41.51505,,,,,,Clubes,Demais Praças,-17.8407034,-41.5151601,0.3
,,,"Parque, Rua Pastor João Marcondes, Jandaia do Sul - PR, 86900-000, Brasil",Jandaia do Sul,,PR,,86900-000,-23.60361,-51.63955,,,,,,Clubes,Demais Praças,-23.603634,-51.6400085,0.3
,,,"ERS-734, Rio Grande - RS, 96216-400, Brasil",Rio Grande,,RS,,96216-400,-32.11729,-52.17569,,,,,,Clubes,Demais Praças,-32.1172747,-52.1757186,0.3
,,,"Rua Ângelo Sordi, 456, Santa Rosa de Viterbo - SP, 14270-000, Brasil",Santa Rosa de Viterbo,,SP,,14270-000,-21.49232,-47.37873,,,,,,Clubes,SP,-21.4930634,-47.3787585,0.3
,,,"Rodovia Raposo Tavares, Araçoiaba da Serra - SP, 18190-000, Brasil",Araçoiaba da Serra,,SP,,18190-000,-23.53458,-47.63555,,,,,,Clubes,SP,-23.53315186,-47.63666189,0.3
,,,"SUBWAY, Erw S Bloco M, Asa Sul, Brasília - DF, Brasil",Brasília,,DF,,,-15.79599,-47.88504,,,,,,Clubes,Demais Praças,-15.7959909,-47.885041,0.3
,,,"Ipe Country Clube, Rua Olavo Campanha, 90, Itambacuri - MG, 39830-000, Brasil",Itambacuri,,MG,,39830-000,-18.03208,-41.68285,,,,,,Clubes,Demais Praças,-18.032094,-41.6827892,0.3
,,,"Barretos Park Hotel, Los Angeles, Barretos - SP, 14786-115, Brasil",Barretos,,SP,,14786-115,-20.50446,-48.59257,,,,,,Clubes,SP,-20.50313746,-48.59679205,0.3
,,,"Avenida Senhora de Copacabana, 87, Lagoa Santa - MG, 33400-000, Brasil",Lagoa Santa,,MG,,33400-000,-19.64982,-43.89925,,,,,,Clubes,Demais Praças,-19.650884,-43.896641,0.3
,,,"Avenida Marechal Cordeiro de Farias, 79, Ivaiporã - PR, 86870-000, Brasil",Ivaiporã,,PR,,86870-000,-24.24313,-51.67658,,,,,,Clubes,Demais Praças,-24.243247,-51.676508,0.3
,,,"Rua Fagundes Varella, 136, Petrópolis - RJ, 25680-100, Brasil",Petrópolis,,RJ,,25680-100,-22.50109,-43.18453,,,,,,Clubes,Demais Praças,-22.501065,-43.184566,0.3
,,,"Avenida Vinte e Quatro de Outubro, 1946, Medianeira - PR, 85884-000, Brasil",Medianeira,,PR,,85884-000,-25.2842,-54.08625,,,,,,Clubes,Demais Praças,-25.2842978,-54.0861785,0.3
,,,"Panificadora Santo Antônio, Rua Tiradentes, São Jorge do Ivaí - PR, 87190-000, Brasil",São Jorge do Ivaí,,PR,,87190-000,-23.43405,-52.2931,,,,,,Clubes,Demais Praças,-23.4340664,-52.2933985,0.3
,,,"Rua Agapanto, 2, Vargem Grande, Rio de Janeiro - RJ, 22785-000, Brasil",Rio de Janeiro,,RJ,,22785-000,-22.9736,-43.49379,,,,,,Clubes,Demais Praças,-22.9737694,-43.4937589,0.3
,,,"Avenida Bento Munhoz da Rocha Neto, 995, União da Vitória - PR, 84600-040, Brasil",União da Vitória,,PR,,84600-040,-26.22205,-51.09316,,,,,,Clubes,Demais Praças,-26.222079,-51.0932582,0.3
,,,"Avenida General André Neves, Paranavaí - PR, Brasil",Paranavaí,,PR,,,-23.09526,-52.48271,,,,,,Clubes,Demais Praças,-23.0952593,-52.4827066,0.3
,,,"Rua Noventa, Alexânia - GO, 72930-000, Brasil",Alexânia,,GO,,72930-000,-16.08423,-48.5005,,,,,,Clubes,Demais Praças,-16.084277,-48.500508,0.3
,,,"Avenida Sansão Carneiro, 182, Galvão - SC, 89838-000, Brasil",Galvão,,SC,,89838-000,-26.45474,-52.69343,,,,,,Clubes,Demais Praças,-26.454616,-52.693551,0.3
,,,"Rua Miguel José Mansur, 420, Cascatinha, Juiz de Fora - MG, 36033-250, Brasil",Juiz de Fora,,MG,,36033-250,-21.78378,-43.36008,,,,,,Clubes,Demais Praças,-21.7836507,-43.3600731,0.3
,,,"Avenida da Liberdade, 87, Sé, São Paulo - SP, 01502-000, Brasil",São Paulo,,SP,,01502-000,-23.55375,-46.63496,,,,,,Clubes,SP,-23.553747,-46.634948,0.3
,,,"Rua Barão do Rio Branco, 660, Ipuã - SP, 14610-000, Brasil",Ipuã,,SP,,14610-000,-20.44431,-48.01326,,,,,,Clubes,SP,-20.4442588,-48.0133293,0.3
,,,"Rua Vicente Machado, 1893, Country, Cascavel - PR, 62850-000, Brasil",Cascavel,,PR,,62850-000,-24.94324,-53.45104,,,,,,Clubes,Demais Praças,-24.94351084,-53.45144357,0.3
,,,"Rua Estevam Domingos Pederassi, Porto Real - RJ, 27570-000, Brasil",Porto Real,,RJ,,27570-000,-22.43617,-44.30366,,,,,,Clubes,Demais Praças,-22.43618,-44.303643,0.3
,,,"Rua Augusto Pessoa, 88, São Gonçalo do Rio Abaixo - MG, 35935-000, Brasil",São Gonçalo do Rio Abaixo,,MG,,35935-000,-19.82627,-43.36004,,,,,,Clubes,Demais Praças,-19.8263408,-43.3599814,0.3
,,,"Rua Ferdinando Malanowski, 87, Cândido de Abreu - PR, 84470-000, Brasil",Cândido de Abreu,,PR,,84470-000,-24.572,-51.3421,,,,,,Clubes,Demais Praças,-24.57184134,-51.34207233,0.3
,,,"PR-498, Japurá - PR, 87225-000, Brasil",Japurá,,PR,,87225-000,-23.46979,-52.55472,,,,,,Clubes,Demais Praças,-23.470134,-52.5549674,0.3
,,,"Santa Cruz Country Club, Country, Santa Cruz do Sul - RS, 96820-790, Brasil",Santa Cruz do Sul,,RS,,96820-790,-29.71136,-52.39969,,,,,,Clubes,Demais Praças,-29.7112876,-52.3995353,0.3
,,,"Avenida Geraldo Almeida, 411, Formiga - MG, 35573-120, Brasil",Formiga,,MG,,35573-120,-20.49234,-45.43347,,,,,,Clubes,Demais Praças,-20.492542,-45.4334691,0.3
,,,"Rua do Imperador, 334, Petrópolis - RJ, 25620-003, Brasil",Petrópolis,,RJ,,25620-003,-22.5086,-43.17289,,,,,,Clubes,Demais Praças,-22.508668,-43.172836,0.3
,,,"Via Expressa de Contagem, Jardim das Alterosas Primeira Seção, Betim - MG, Brasil",Betim,,MG,,,-19.94809,-44.14991,,,,,,Clubes,Demais Praças,-19.9481255,-44.1498578,0.3
,,,"Conceição do Rio Verde, MG, Brasil",Conceição do Rio Verde,,MG,,37430-000,-21.88425,-45.08428,,,,,,Clubes,Demais Praças,-21.92641866,-45.07234909,0.3
,,,"Rua São Geraldo, 259, Nova Santa Rosa - PR, 85930-000, Brasil",Nova Santa Rosa,,PR,,85930-000,-24.47349,-53.95287,,,,,,Clubes,Demais Praças,-24.47348,-53.952883,0.3
,,,"Avenida Conselheiro Julius Arp, 145, Nova Friburgo - RJ, 28623-000, Brasil",Nova Friburgo,,RJ,,28623-000,-22.2918,-42.53672,,,,,,Clubes,Demais Praças,-22.2916016,-42.5369601,0.3
,,,"Rua São Paulo, 922, Lupionópolis - PR, 86635-000, Brasil",Lupionópolis,,PR,,86635-000,-22.75762,-51.65822,,,,,,Clubes,Demais Praças,-22.7575434,-51.6582701,0.3
,,,"Rodovia Amador Bueno da Veiga, Socorro, Pindamonhangaba - SP, 12424-590, Brasil",Pindamonhangaba,,SP,,12424-590,-22.9525,-45.48416,,,,,,Clubes,SP,-22.952485,-45.484173,0.3
,,,"Pousada Brilho do Sol, Serra Negra - SP, 13930-000, Brasil",Serra Negra,,SP,,13930-000,-22.57945,-46.65008,,,,,,Clubes,SP,-22.57494505,-46.64745249,0.3
,,,"Estrada Bougainville, 442, Jacarepaguá, Rio de Janeiro - RJ, 22753-210, Brasil",Rio de Janeiro,,RJ,,22753-210,-22.97107,-43.32559,,,,,,Clubes,Demais Praças,-22.97170465,-43.32295988,0.3
,,,"Avenida Heráclito Fontoura Sobral Pinto, Ribeirão Preto - SP, 14022-020, Brasil",Ribeirão Preto,,SP,,14022-020,-21.24922,-47.79811,,,,,,Clubes,SP,-21.2490323,-47.7982928,0.3
,,,"Rua do Barreiro, 549, Mairiporã - SP, 07629-322, Brasil",Mairiporã,,SP,,07629-322,-23.32472,-46.58799,,,,,,Clubes,SP,-23.324825,-46.587702,0.3
,,,"Avenida Nossa Senhora da Piedade, 94, Piedade, Itajubá - MG, 37504-593, Brasil",Itajubá,,MG,,37504-593,-22.44535,-45.4879,,,,,,Clubes,Demais Praças,-22.4465825,-45.487816,0.3
,,,"Rua Pio X II, 580, Ivatuba - PR, 87130-000, Brasil",Ivatuba,,PR,,87130-000,-23.61932,-52.2207,,,,,,Clubes,Demais Praças,-23.6191974,-52.2207636,0.3
,,,"Rua José Cota, 60, Ilha de Guaratiba, Rio de Janeiro - RJ, 23020-590, Brasil",Rio de Janeiro,,RJ,,23020-590,-22.9946,-43.54871,,,,,,Clubes,Demais Praças,-22.99492627,-43.54873461,0.3
,,,"Rodovia ARA-227, Araranguá - SC, 88900-000, Brasil",Araranguá,,SC,,88900-000,-28.94319,-49.42701,,,,,,Clubes,Demais Praças,-28.94345575,-49.4269939,0.3
,,,"Rua José A. Moreira, 95, Queluz - SP, 12800-000, Brasil",Queluz,,SP,,12800-000,-22.53134,-44.77801,,,,,,Clubes,SP,-22.5316634,-44.7785327,0.3
,,,"Quiosque 5, Arujá - SP, 07400-000, Brasil",Arujá,,SP,,07400-000,-23.4113,-46.37036,,,,,,Clubes,SP,-23.411049,-46.3707986,0.3
,,,"Rua Chile, 82, Vila Progresso, Niterói - RJ, 24322-000, Brasil",Niterói,,RJ,,24322-000,-22.89734,-43.03429,,,,,,Clubes,Demais Praças,-22.89736699,-43.03451419,0.3
,,,"Rua Fioravante Druda, 256, Ubá - MG, 36500-000, Brasil",Ubá,,MG,,36500-000,-21.1293,-42.95011,,,,,,Clubes,Demais Praças,-21.1293485,-42.9500064,0.3
,,,"Estrada das Arcas Próximo ao 2525, Rua Manoel Raposo da Silva, Itaipava, Petrópolis - RJ, 25745-430, Brasil",Petrópolis,,RJ,,25745-430,-22.38245,-43.11804,,,,,,Clubes,Demais Praças,-22.3824947,-43.1180455,0.3
,,,"Rua Itabaiana, 303, Grajaú, Rio de Janeiro - RJ, 20561-050, Brasil",Rio de Janeiro,,RJ,,20561-050,-22.92273,-43.26725,,,,,,Clubes,Demais Praças,-22.922513,-43.267523,0.3
,,,"Emeief Dom Pedro II, Rua Manoel Ribas, 356, Matelândia - PR, 85887-000, Brasil",Matelândia,,PR,,85887-000,-25.24673,-53.98119,,,,,,Clubes,Demais Praças,-25.246888,-53.9808565,0.3
,,,"Rua Palmitos, 666, Efapi, Chapecó - SC, 89809-600, Brasil",Chapecó,,SC,,89809-600,-27.10225,-52.67013,,,,,,Clubes,Demais Praças,-27.1021869,-52.6700591,0.3
,,,"Rua Durval de Oliveira, São Carlos - SP, 13571-783, Brasil",São Carlos,,SP,,13571-783,-22.07824,-47.83708,,,,,,Clubes,SP,-22.0748479,-47.83769507,0.3
,,,"Estrada da Ilha, 4830, Joinville - SC, 89239-250, Brasil",Joinville,,SC,,89239-250,-26.22169,-48.88302,,,,,,Clubes,Demais Praças,-26.2217166,-48.8828937,0.3
,,,"Rua João Guimarães, 371, Centro, Trajano de Moraes - RJ, 28750-000, Brasil",Trajano de Moraes,,RJ,,28750-000,-22.06391,-42.0603,,,,,,Clubes,Demais Praças,-22.0640027,-42.0601711,0.3
