severidade;linha;nome;endereco_dsp;risco
ALTO;576;;Rua Francisco de Paula Barra Olimpica Rio de Janeiro RJ 22775120 Brazil;sem numero de porta
ALTO;577;;Avenida Salvador Allende Barra Olimpica Rio de Janeiro RJ 22780160 Brazil;sem numero de porta
ALTO;578;;Avenida Salvador Allende Barra Olimpica Rio de Janeiro RJ 22780160 Brazil;sem numero de porta
ALTO;579;;Avenida Alfredo Balthazar da Silveira Barra da Tijuca Rio de Janeiro RJ 22790710 Brazil;sem numero de porta
ALTO;580;;Avenida Alfredo Balthazar da Silveira Barra da Tijuca Rio de Janeiro RJ 22790710 Brazil;sem numero de porta
ALTO;581;;Rua Sao Clemente Botafogo Rio de Janeiro RJ 22260000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;582;;Avenida Lucio Costa Recreio dos Bandeirantes Rio de Janeiro RJ 22795009 Brazil;sem numero de porta
ALTO;584;;Avenida das Acacias Barra da Tijuca Rio de Janeiro RJ 22776000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;585;;Avenida Visconde de Albuquerque Leblon Rio de Janeiro RJ 22450000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;586;;Avenida Lucio Costa Recreio dos Bandeirantes Rio de Janeiro RJ 22795006 Brazil;sem numero de porta
ALTO;587;;Avenida Lucio Costa Recreio dos Bandeirantes Rio de Janeiro RJ 22795008 Brazil;sem numero de porta
ALTO;588;;Avenida Lucio Costa Barra da Tijuca Rio de Janeiro RJ 22630012 Brazil;sem numero de porta
ALTO;589;;Avenida Lucio Costa Barra da Tijuca Rio de Janeiro RJ 22630010 Brazil;sem numero de porta
ALTO;590;;Rua Professor Abelardo Lobo Lagoa Rio de Janeiro RJ 22470240 Brazil;sem numero de porta
ALTO;591;;Praca Professor Sousa Araujo Barra da Tijuca Rio de Janeiro RJ 22620340 Brazil;sem numero de porta
ALTO;596;;Estrada da Barra da Tijuca 90 Rio de Janeiro RJ 22641040 Brazil;endereco de rodovia (57-67% falharam)
ALTO;597;;Avenida Borges de Medeiros Lagoa Rio de Janeiro RJ 22470003 Brazil;sem numero de porta
ALTO;598;;Avenida Epitacio Pessoa Lagoa Rio de Janeiro RJ 22410090 Brazil;sem numero de porta
ALTO;599;;Avenida Epitacio Pessoa Lagoa Rio de Janeiro RJ 22410090 Brazil;sem numero de porta
ALTO;600;;Rua Geisa Firmo Goncalves Sao Conrado Rio de Janeiro RJ 22451355 Brazil;sem numero de porta
ALTO;601;;Avenida Salvador Allende Jacarepagua Rio de Janeiro RJ 22780160 Brazil;sem numero de porta
ALTO;602;;Avenida Ayrton Senna Barra Olimpica Rio de Janeiro RJ 22775005 Brazil;sem numero de porta
ALTO;603;;Avenida Vieira Souto Ipanema Rio de Janeiro RJ 22420012 Brazil;sem numero de porta
ALTO;604;;Avenida Vieira Souto Ipanema Rio de Janeiro RJ 22420002 Brazil;sem numero de porta
ALTO;607;;Avenida Atlantica Copacabana Rio de Janeiro RJ 22010000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;608;;Avenida Atlantica Copacabana Rio de Janeiro RJ 22010000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;609;;Avenida Atlantica Copacabana Rio de Janeiro RJ 22010000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;610;;Avenida Atlantica Copacabana Rio de Janeiro RJ 22011010 Brazil;sem numero de porta
