severidade;linha;nome;endereco_dsp;risco
ALTO;1334;CINEFLIX SHOPPING PÁTIO PINDA;SHOPPING PATIO PINDA ROD AMADOR BUENO DA VEIGA SOCORRO Pindamonhangaba SP 12421705 Brazil;sem numero de porta
ALTO;1335;CINEUNIPLEX;JARDIM NOSSA SRA DE FATIMA Colombo PR 83404000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1338;TERRA DO OURO;SACRAMENTO Sacramento MG 38190000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1341;CINE ESTAÇÃO SÃO PEDRO;PRACA AGENOR DOS SANTOS Sao Pedro da Aldeia RJ Brazil;sem numero de porta
ALTO;1345;CINE GRACHER HAVAN;Rodovia DEP GENESIO TURECK 219 Sao Bento do Sul SC 89286415 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1354;A1 PRODUTORA CINEMATOGRÁFICA;Rua DR GENESIO SALLES VILA LAURA Salvador BA 40270240 Brazil;sem numero de porta
ALTO;1357;CINE PARK BOITUVA;Avenida VER JOSE ANGELO BIAGIONE VILA FERRIELLO Boituva SP 18550000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1365;CINEMA UFSC - COORDENAÇÃO;TRINDADE Florianopolis SC Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1368;CHÁCARA ZÉ PEREIRA;MIRAMBE Caucaia CE Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1369;VIELA DO DJ;CONQUISTA Ribeirao Preto SP Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1376;CENAS TOP;Rua TURMALINA RESIDENCIAL PARAISO Santana do Paraiso MG 35179000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1387;SECULT GAVIÃO PEIXOTO;ALAMEDA SILVA Gaviao Peixoto SP 14813000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1389;Cineflix;Rodovia Pres Castello Branco Sao Roque SP Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1391;ROBERTO PINHEIRO;Rua ALFREDO RODRIGUES DA CRUZ Pescador MG 35114000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1392;CINE XTREME EUNÁPOLIS;Avenida CONSELHEIRO LUIS VIANA CENTRO Eunapolis BA 48820130 Brazil;sem numero de porta
ALTO;1402;SILVA IPTV ONLINE;RODOVIARIA ROD AMARAL PEIXOTO PTE DOS LEITES Araruama RJ 28970000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1403;Cine Metaverso;Rua Eng Diogo Jose de Carvalho Capivari Campos do Jordao SP 12460000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1404;THE ROOF TOP;Rua MAX ERICHSEN ESTADOS Estrela RS 95880000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1408;CINEMA STARCINE;Rodovia GERSON DOURADO DE OLIVEIRA 1559 2061 Ilha Solteira SP 15385000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1410;VISIONES FILMES;Rua TONELERO COPACABANA Rio de Janeiro RJ 22030002 Brazil;sem numero de porta
ALTO;1422;CHÁCARA DOS BASTOS;MOREIRA Umirim CE 62660000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1428;CINE SÃO JOSÉ;Rua RODOLFO ZAROS JARDIM PAULISTA Osvaldo Cruz SP 17700000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1435;NATIONAL ARTS CENTER;Estrada DO PAU FERRO 1261 Rio de Janeiro RJ 22745090 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1437;SEM TÍTULO FILMES;Rua ALTEVIR DE LARA AFONSO PENA Sao Jose dos Pinhais PR 83045220 Brazil;sem numero de porta
ALTO;1438;ANTIGO CINEMA;Rua BORGES DE MEDEIROS 2 126 CENTRO Sao Jose do Norte RS 96225000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1440;FUTURO É AGORA;Rua DO PINTO SANTO CRISTO Rio de Janeiro RJ 20220200 Brazil;sem numero de porta
ALTO;1441;CINE TEATRO SÃO PEDRO;CENTRO Mirassol SP 15130000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1444;ON_ CREATIVE VISUAL TECH PROVIDER;Rua ADA NEGRI 82 SANTO AMARO Sao Paulo SP 04755000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1449;INTEMPERATE CIA THEATER;Rua DR SINVAL SALDANHA 286 FUNDOS BOM JESUS Porto Alegre RS 91420410 Brazil;sem numero de porta
ALTO;1454;HOVERBOARD;CENTRO Duque de Caxias RJ 25010142 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1458;CINE GRÊMIO;Rua CEL PROCOPIO DE CARVALHO 579 473 Porto Ferreira SP 13660000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1459;CINEMA.COM IRATI PR;RUA TV JAIME LUIZ STOLF CENTRO Irati PR 84500000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1461;CINE 3 FERRY PLAZA BOAT'S;PRACA NACOES UNIDAS VILA LIGYA Guaruja SP 01446010 Brazil;sem numero de porta
ALTO;1462;CINE VIDEO BUTTERFLY;SANTO ANTONIO Vicosa MG 36570000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1464;CINE POMPÉU;POMPEU Pompeu MG 35640000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1465;PIRACEMA FAZENDA;PIRACEMA STATE OF MINAS GERAIS Piracema MG 35536000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1468;CINE TEATRO DO PARQUE DA CIDADE;LAGO Taua CE Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1471;CINE CULTO;Rua CEL CAVALHEIROS CENTRO Sorocaba SP 18035640 Brazil;sem numero de porta
ALTO;1472;CINESERCLA;ESTRADA DO COQUEIRO GRANDE 1361 Salvador BA 41342315 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1474;GRUPO CINE - CHAPECÓ;Avenida FERNANDO MACHADO 4 000 D LIDER Chapeco SC 89805203 Brazil;sem numero de porta
ALTO;1478;https://filmetop.my.canva.site/filme029;Avenida Avenida Luiz Magalhaes Agudos SP 13059848 Brazil;sem numero de porta
ALTO;1480;Cineflix Várzea Grande Shopping;Shopping Jardim Aeroporto Varzea Grande MT 78135730 Brazil;sem numero de porta
ALTO;1484;MOVIEARTE;Rua MAL DEODORO CENTRO Bento Goncalves RS 95700000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1486;CINESERCLA CINEMAS;Avenida DEPUTADO LUIS EDUARDO MAGALHAES BR 324 Feira de Santana BA Brazil;sem numero de porta
ALTO;1489;Luiza Center;Rua Prof Antonio Olivio Rodrigues der Itapecuru Mirim MA 65485000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1494;STUDIO L.K.;Rua ANTONIO JOSE SCHEFER Torres SC 88980000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1497;CINE TEATRO DE MIGUELÓPOLIS;Avenida JOSE ESPIRITO SANTO TANAJURA Miguelopolis SP 14530000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1499;MOONLIGHT;CENTRO Aracuai MG 39600000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1500;BELA VISTA;CENTRO Ecoporanga ES 29850000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1501;Cineclube do H8;Rua H8A Campus do CTA Sao Jose dos Campos SP 12247004 Brazil;sem numero de porta
ALTO;1503;EXIBIÇÕES - CINE OCUPA;BERTIOGA STATE OF SAO PAULO Bertioga SP 11250000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1505;CINECASULO;PAVILHAO CENTRAL UFRRJ Seropedica RJ 23890000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1506;RANCHO DO AROLDO;MONSENHOR JOAO ALEXANDRE Carmo do Cajuru MG 35530000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1509;TDS CENTRO COMERCIAL;Estrada SAO FRANCISCO 2059 Sao Paulo SP 06764290 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1510;LONA ACÚSTICA E CULTURAL BETH CARVALHO;BARROCO Marica RJ Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1512;CINE TEATRO RIO BRANCO;Rua AGERSON JORGE SENA Nazare BA 44400000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1516;JARDIM TEREZA;JOSE VIDAL DE SIQUEIRA Maua SP Brazil;sem numero de porta
ALTO;1517;CACHOEIRA PINDOBA;ARATUBA Aratuba CE 62762000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1521;VGP VIDEO, CINEMA TELEVISÃO;RODOVIA BUNJIRO NAKAO 465 Vargem Grande Paulista SP 06730000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1530;CINE TEATRO PAX;CENTRO Itabirito MG 35450000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1532;TEATRO MUNICIPAL CARMEN MALDONADO;Rua DR JERONIMO DE ALMEIDA 577 689 Severinia SP 14735000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1534;CINE UNIK;Rua JOAQUIM PALHANO 245 199 CENTRO Araucaria PR 83702440 Brazil;sem numero de porta
ALTO;1535;GUIBARBOSA CINE VIDEO;NUCLEO HAB THEREZA MARIA BARBIERI Birigui SP 16203227 Brazil;sem numero de porta
ALTO;1537;ANTIGO CINEMA;POCO FUNDO Poco Fundo MG 37757000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1540;PRODUTORA PEAR PRODUCTION;Rua CARLOS CHAGAS SAO MATEUS Juiz de Fora MG 36025010 Brazil;sem numero de porta
ALTO;1541;Cineland Currais Novos;Rua Real Brilho Manoel Salustino Currais Novos RN 59380000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1542;STAGE 10;H6WF RM VILA PERUS Sao Paulo SP Brazil;sem numero de porta
ALTO;1549;SALADEARTE CINEMAM;AVENIDA DO CONTORNO SOLAR DO UNHAO Salvador BA 40301155 Brazil;sem numero de porta
ALTO;1550;JOSUE'S CINE PIUMHI;PRACA DR AVELINO DE QUEIROZ 251 321 Piumhi MG 37925000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1567;PORTA DOS ESSÉNIOS;RES JARDIM ANTONIETA Sao Jose do Rio Preto SP 15042014 Brazil;sem numero de porta
ALTO;1572;APPS ONE;Rua IGNACIO SYLVIO VOLKWEIS Triunfo RS 95840000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1573;PIZZARIA DELIVERY;Rua SAO GERALDO PEDREGAL Taua CE 63660000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1576;COMPANHIA DO Ó;Avenida ALVARES CABRAL 33 72 CENTRO Belo Horizonte MG 30170000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1578;MORADA DO SOU;BRASILANDIA DE MINAS Brasilandia de Minas MG 38779000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1579;ANCINE STUDIOS (EM PROJETO);H6XG H2 VILA PERUS Sao Paulo SP Brazil;sem numero de porta
ALTO;1581;CINE SÉTIMA ARTE PEDERNEIRAS;Avenida TIRADENTES CENTRO Pederneiras SP 17280000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1582;ESTÂNCIA TAKAHASHI;DRACENA Dracena SP 17900000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1583;LOUCOS POR CINEMA BH;Rua VAGNER DA SILVA MARQUES JARDIM FELICIDADE Belo Horizonte MG 31742412 Brazil;sem numero de porta
ALTO;1584;ORIENT CINEMAS SHOPPING BARRA;Avenida CENTENARIO SHOPPING BARRA Salvador BA 40100180 Brazil;sem numero de porta
ALTO;1586;KINOPLEX;CENTRO Diadema SP 04476240 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1587;CINE SÃO SALVADOR;Rua TREZE DE MAIO 1242 1344 Pirajui SP 16600000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1590;Cinema Grupo Cine Premium;Parque Hongaro Sumare SP 13170023 Brazil;sem numero de porta
ALTO;1594;FAZENDA VISTA DE CINEMA;SAO VICENTE DE MINAS STATE OF MINAS GERAIS Sao Vicente de Minas MG 37370000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1595;IAEC;Avenida JOHN BOYD DUNLOP JARDIM IPAUSSURAMA Campinas SP 13060803 Brazil;sem numero de porta
ALTO;1603;ESTÂNCIA MARI;UNNAMED ROAD Cianorte PR 87200000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1604;CINEMA SAO MIGUEL ARCANJO;Rua DR JULIO PRESTES 621 705 CENTRO Sao Miguel Arcanjo SP 18230000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1609;CINE + ARTE CINE DRIVE-IN XANGRI-LÁ;SANTORINI RS 389 Xangri la RS 95588000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1612;KIFF AUDIO VISUAL;SP Sao Paulo SP 03987210 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1615;ICEQUI;Rua PEDRO GOMES DE ARAUJO Quixelo CE 63515000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1622;VISTA DO ALPHAVILLE;VILA AVIACAO Bauru SP Brazil;sem numero de porta
ALTO;1624;CONDOMINIO GENNY;POTIRA II Caucaia CE Brazil;sem numero de porta
ALTO;1631;CINE'N FUN;Rua LUIS LEVORATO 1 55 JARDIM MARABA Bauru SP 17048280 Brazil;sem numero de porta
ALTO;1634;CINEMA;PIRANGA Piranga MG 36480000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1635;Multicine Cinemas Caxias Shopping;Bela Vista Rodovia BR 316 Estacionamento Duque de Caxias Duque de Caxias MA 65605295 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1636;Planet Cinemas;Estrada Francisco da Cruz Nunes 6081 Niteroi RJ 24350310 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1641;LUZ CINEMA ART;Travessa AZIZ CHAD Aparecida SP 12570000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1642;TELEBOX1000;Rua DA SUECIA MARIA PAULA Niteroi RJ 24753510 Brazil;sem numero de porta
ALTO;1646;XOPOTOLITANO;Rua CROATAS Alto Rio Doce MG 36260000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1647;CINEMA IMIGRANTE;NOVA PETROPOLIS Nova Petropolis RS 95150000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1651;SALA CINEMATOGRAPHOS;PACAEMBU Sao Paulo SP 01251001 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1652;NÚCLEO DE PRODUÇÃO AUDIOVISUAL OFCINE;Rua ENG ALFREDO HUCK 251 461 VILA SANTA TEREZA RIO GRANDE RS 96201460 Brazil;sem numero de porta
ALTO;1655;CINE 7D;JARDIM SANTISTA Mogi das Cruzes SP 08717000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1656;BEM TV;Estrada MARINO NUNES VIEIRA 33 Niteroi RJ 24330310 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1660;UCI Kinoplex;Rodovia Washington Luiz 2895 Duque de Caxias RJ 25085008 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1662;UFBA ART ROOM;Avenida REITOR MIGUEL CALMON PAC VALE DO CANELA Salvador BA 40110100 Brazil;sem numero de porta
ALTO;1664;CINE CLUBE RECANTO;RUA CAPITAO CELSO CORREA DA SILVA RECANTO DE ITAIPUACU Niteroi RJ 24937090 Brazil;sem numero de porta
ALTO;1665;KINO-OLHO;Rua 7 1047 959 CENTRO Rio Claro SP 13500143 Brazil;sem numero de porta
ALTO;1669;CINE GOLDEN;Avenida DEP LUIZ EDUARDO MAGALHAES SAO JUDAS TADEU Jequie BA 45204125 Brazil;sem numero de porta
ALTO;1671;C.VALECINEMA;Avenida DOM PEDRO II Assis Chateaubriand PR 85935000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1673;CINE SANTA CRUZ;CENTRO Cassia MG 37980000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1674;CINEMA DA GALERA;SAO MARTINHO STATE OF RIO GRANDE DO SUL Sao Martinho RS 98690000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1676;CINE MOLOTOV;Rua JOAO GENTIL BENFICA Fortaleza CE 60020100 Brazil;sem numero de porta
ALTO;1681;CINE ORLÂNDIA;LOT SAO PEDRO Orlandia SP 14620000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1682;CINE VITÓRIA;Avenida TIRADENTES Itaipulandia PR 85880000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1688;CINE 6D;VIA CONSELHEIRO ANTONIO PRADO 1400 Barretos SP 14784200 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1692;CINEART CINEMAS;Avenida CRISTIANO MACHADO 4 000 UNIAO Belo Horizonte MG 31160900 Brazil;sem numero de porta
ALTO;1694;OBÁ CACAUÊ PRODUÇÕES;Rua PACIFICO PEREIRA GARCIA Salvador BA 40100000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1695;Cine Sussy;Rua Joaquim de Oliveira Dutra Sao Paulo Barra Mansa RJ 27340550 Brazil;sem numero de porta
ALTO;1702;CINE ARTE LILIAN LEMMERTZ;AGUA BRANCA Sao Paulo SP 05042000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1708;Moviemax Igarassu;Centro Igarassu PE 53610050 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1709;JAYHAWK;VIDEO Catunda CE 62297000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1712;DARLING PUR;Avenida JARDIM JAPAO JARDIM BRASIL ZONA NORTE Sao Paulo SP 02222070 Brazil;sem numero de porta
ALTO;1717;COLETIVO.DOC;Rua SANTOS DUMONT 577 111 FLORESTA Porto Alegre RS 90230241 Brazil;sem numero de porta
ALTO;1718;CINE LIVRARIA CULTURA;BAIXO AUGUSTA Sao Paulo SP 01310200 Brazil;sem numero de porta
ALTO;1720;CINEPRACINHA;CHACARA NOSSA SRA DO BOM CONSELHO Sao Paulo SP 05763470 Brazil;sem numero de porta
ALTO;1722;CINEART;Rodovia JUSCELINO KUBITSCHEK DE OLIVEIRA 459 Pouso Alegre MG 37550000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1724;CONTÉM CULTURA IPABA;IPABA Ipaba MG 35198000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1725;CINE TEATRO ANÍSIO TEIXEIRA;Rua DURVAL CASTRO 74 128 Caetite BA 46400000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1726;DANDARA OHANA FILMES;EE LARANJEIRAS Rio de Janeiro RJ 22241000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1731;Cine Inter Pedreiras;Rodovia Joao do Vale Pedreiras MA 65725000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1732;Escola de Teatro, Novela e Cinema;Paratibe Recife PE 51020370 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1733;DEBY MARQUES;RUA TENENTE ARY TARRAGO 1720 113 JARDIM ITU Porto Alegre RS 91225001 Brazil;sem numero de porta
ALTO;1734;FLAMENGUINHO / JD. PIRATININGA;Rua DOS EMANCIPADORES PIRATININGA Osasco SP 02675031 Brazil;sem numero de porta
ALTO;1736;OCA FILMES;Rua CAMPO BELO LARANJEIRAS Rio de Janeiro RJ 22221110 Brazil;sem numero de porta
ALTO;1739;Animais, Cinema e Cia;Estrada do Capuava 3236 Cotia SP 06715725 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1740;CINE CLUBE VITRINE;CERQUEIRA CESAR Sao Paulo SP 01412100 Brazil;sem numero de porta
ALTO;1742;ESCRITÓRIO DO URSO;UNNAMED ROAD Mata de Sao Joao BA 48280000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1745;GURPO LONDRI FILMES;CONJ VIVI XAVIER Londrina PR 86030030 Brazil;sem numero de porta
ALTO;1752;ESCRITÓRIO CANAL EM TOCA;VIA MARGINAL II POLO HAB LITORAL NORTE Lauro de Freitas BA 42700000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1754;CASA DOS LAPLACA;BRASILANDIA Sao Paulo SP 02675031 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1764;CINE CORAL;BOA ESPERANCA STATE OF MINAS GERAIS Boa Esperanca MG 37170000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1777;LOCADORA VALMIR;Rua ADILSON SILVA 85 135 Pau Brasil BA 45890000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1780;CINE TUPY;BAIXA DOS SAPATEIROS Salvador BA 40045125 Brazil;sem numero de porta
ALTO;1786;GRUPO CINE - EUSÉBIO;SHOPPING Eusebio CE Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1788;CAPELA SAO JOAO BATISTA;RUA BECHARA CHAIN Santopolis do Aguapei SP Brazil;sem numero de porta
ALTO;1789;CINPOLIS LARGO 13;SANTO AMARO Sao Paulo SP Brazil;sem numero de porta
ALTO;1790;CINEMA ASSENTAMENTO POÇO;SANTA LUZIA Santa Luzia BA 45865000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1791;SURTO NA TELA;Estrada DO MAGARCA 4054 Rio de Janeiro RJ 23035380 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1792;CINE GRAMENSE;Rua SANTA EFIGENIA Santo Antonio do Grama MG 35388000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1796;STAR MULTICINEMAS;RJ 101 1060 CENTRO Duque de Caxias RJ 25010000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1798;PISTA TEAM PENNING ALDEIA CUPARAQUE;ALDEIA Cuparaque MG 35246000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1800;ANA LUIZA PIRES DE SOUZA;Rua LUIS ANTONIO MATOS Serrana SP 14150000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1803;LOCADORA MANIA;Rua SANTOS CRISTO 461 501 Santo Cristo RS 98960000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1807;Cine Teatro São Joaquim;Rua Moretti Foggia Goias GO 76600000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1811;MARGEM CINEMA BRASIL;Avenida DIARIO DE NOTICIAS 200 1204 CRISTAL PORTO ALEGRE RS 90810080 Brazil;sem numero de porta
ALTO;1812;ALEJANDRO DELA ART;Rua ITAIM VILA VIVALDI Santo Andre SP 09615080 Brazil;sem numero de porta
ALTO;1813;A BOLA CONECTA;JARDIM PRINCESA 02856 050 Sao Paulo SP 02856050 Brazil;sem numero de porta
ALTO;1814;CELEIRO BRASILEIRO STUDIOS (EM PROJETO);F5JH J3 JARDIM SANTA CECILIA Barueri SP 02675031 Brazil;sem numero de porta
ALTO;1818;Cinema 7D;RUA ADENIR RODANTE LE SUEUR RESIDENCIAL R Monte Alegre Jose Bonifacio SP 15200000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1820;TIGRESA FILMES;Rua DO PATI SAO CAETANO Itabuna BA 45607070 Brazil;sem numero de porta
ALTO;1821;SINEME STUDIOS;JARDIM TRES MARIAS 13320 545 Salto SP 13320545 Brazil;sem numero de porta
ALTO;1829;CINE CENTER IPIAÚ;Rua CASTRO ALVES 150 304 Itagiba BA 45570000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1837;CINEFLEX;Avenida OSVALDO PLAZA Monte Azul Paulista SP 14730000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1838;CASA DA CULTURA;Rua GEN OSORIO 104 208 Sao Joao PR 85570000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1839;PICO CINEMA;Rua RUFINO PEREIRA CENTRO Venancio Aires RS 95800000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1840;UNIVERSO GEEK LK;RUA MORAIS FERNANDES DOS SANTOS TRES BARRAS Contagem MG 32041006 Brazil;sem numero de porta
ALTO;1841;SERTAYEIRA PICTURES;7MXJ P8 VILA PRAIA AZUL Americana SP Brazil;sem numero de porta
ALTO;1842;TOP CINE;JARDIM BRASIL Montes Claros MG 39400832 Brazil;sem numero de porta
ALTO;1844;GRUPO CINE SANTA ISABEL;RODOVIA SP 56 5 Santa Isabel SP 12350000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
